"state_code","year","quarter","media","min","max"
"22",2017,"4",8.8,"4.1","16.4"
"22",2018,"1",7.6429,"3.0","16.5"
"22",2018,"2",10.5143,"6.0","15.7"
"22",2018,"3",15.3714,"4.8","43.1"
"22",2018,"4",8.7889,"4.0","15.1"
"22",2019,"1",8.8889,"5.1","12.9"
"22",2019,"2",12.1667,"5.5","19.1"
"22",2019,"3",12.275,"4.6","22.3"
"22",2019,"4",10.1,"3.8","18.5"
"22",2020,"1",7.3111,"4.4","10.4"
"22",2020,"2",8.425,"4.8","14.5"
"22",2020,"3",14.0444,"3.5","26.7"
"22",2020,"4",8.225,"3.5","12.4"
"22",2021,"1",8.3,"5.2","10.9"
"22",2021,"2",9.325,"5.5","14.8"
"22",2021,"3",9.6,"6.7","16.1"
"22",2021,"4",8.1625,"4.1","13.2"
"22",2022,"1",9.3625,"4.6","12.0"
"22",2022,"2",11.25,"6.7","14.8"
"23",2015,"1",8.45456666666667,"0.2","33.8"
"23",2015,"2",4.712075,"-0.6","9.2"
"23",2015,"3",7.56425714285714,"-0.8","28.1"
"23",2015,"4",6.19671666666667,"0.5","9.6"
"23",2016,"1",6.72908333333333,"-0.2","8.6"
"23",2016,"2",4.68242857142857,"-0.6","9.1"
"23",2016,"3",4.82818571428571,"-0.2","8.9"
"23",2016,"4",5.62023333333333,"-0.4","6.8"
"23",2017,"1",7.32476,"-1.7","8.0"
"23",2017,"2",3.44418,"-1.2","9.4"
"23",2017,"3",6.49102857142857,"0.3","9.6"
"23",2017,"4",6.5162,"-0.7","9.7"
"23",2018,"1",6.66663333333333,"0.0","27.0"
"23",2018,"2",4.98358571428571,"-1.6","93.2"
"23",2018,"3",6.0439,"-0.4","9.9"
"23",2018,"4",4.70908333333333,"-0.1","8.0"
"23",2019,"1",5.19328333333333,"-0.8","6.6"
"23",2019,"2",3.2454,"-0.7","99.2"
"23",2019,"3",5.14276,"0.1","8.0"
"23",2019,"4",4.98175,"-0.5","17.5"
"23",2020,"1",6.134075,"0.0","8.0"
"23",2020,"2",4.63754,"-0.7","9.5"
"23",2020,"3",4.44468,"-0.2","9.9"
"23",2020,"4",4.6026,"-0.9","9.4"
"23",2021,"1",5.59892,"-0.2","8.8"
"23",2021,"2",4.58208,"-0.1","99.8"
"23",2021,"3",6.240275,"0.5","40.2"
"23",2021,"4",4.76906,"-0.1","9.2"
"23",2022,"1",6.01704,"-0.5","7.9"
"23",2022,"2",3.07272,"-0.1","9.6"
"23",2022,"3",4.08396666666667,"-0.3","9.2"
"24",2015,"1",7.77885,"3.6","19.3"
"24",2015,"2",10.01605,"0.0","28.1"
"24",2015,"3",8.0875,"0.0","18.1"
"24",2015,"4",6.7971,"0.0","15.8"
"24",2016,"1",8.30915,"4.0","25.0"
"24",2016,"2",5.85,"0.1","8.2"
"24",2016,"3",7.2714,"3.9","11.4"
"24",2016,"4",6.1,"1.6","12.3"
"24",2017,"1",6.1429,"2.1","12.1"
"24",2017,"2",6.025,"2.0","13.7"
"24",2017,"3",7.2,"4.2","11.2"
"24",2017,"4",6.7,"5.3","9.6"
"24",2018,"1",6.8875,"2.5","14.1"
"24",2018,"2",6.7286,"3.0","11.4"
"24",2018,"3",7.375,"3.4","13.5"
"24",2018,"4",3.0429,"1.0","5.1"
"24",2019,"1",6.4375,"2.2","21.4"
"24",2019,"2",5.0875,"1.9","12.1"
"24",2019,"3",7.6875,"4.0","12.5"
"24",2019,"4",8.4571,"3.3","31.7"
"24",2020,"1",4.1571,"2.5","5.7"
"24",2020,"4",4.0125,"0.9","7.0"
"24",2021,"1",5.4833,"2.8","13.5"
"24",2021,"3",11.6,"6.8","28.3"
"24",2021,"4",5.65,"3.5","7.5"
"24",2022,"2",5.25,"2.7","8.1"
"25",2015,"1",8.4366,"3.8","19.9"
"25",2015,"2",6.11283333333333,"0.0","18.8"
"25",2015,"3",7.6397,"0.8","21.2"
"25",2015,"4",4.69786666666667,"0.9","14.7"
"25",2016,"1",5.37596666666667,"1.0","15.9"
"25",2016,"2",5.73203333333333,"1.4","8.5"
"25",2016,"3",5.5594,"1.0","9.4"
"25",2016,"4",6.87393333333333,"0.8","18.5"
"25",2017,"1",6.0071,"0.2","12.5"
"25",2017,"2",4.56133333333333,"0.1","24.3"
"25",2017,"3",6.75963333333333,"0.8","21.7"
"25",2017,"4",6.4805,"0.3","15.0"
"25",2018,"1",3.988,"1.0","8.3"
"25",2018,"2",4.6172,"0.0","13.2"
"25",2019,"1",4.8367,"1.7","11.4"
"25",2019,"2",4.2724,"1.2","13.1"
"25",2019,"3",6.92,"1.7","13.0"
"25",2019,"4",4.58,"0.9","12.7"
"25",2020,"3",7.1069,"4.3","11.0"
"25",2020,"4",6.7577,"0.7","30.4"
"26",2015,"1",12.001675,"2.2","24.7"
"26",2015,"2",9.4805,"1.5","15.5"
"26",2015,"3",10.66058,"1.9","51.0"
"26",2015,"4",7.186,"1.3","26.0"
"26",2016,"1",10.58125,"2.2","21.3"
"26",2016,"2",8.039725,"0.4","17.4"
"26",2016,"3",7.681,"2.0","8.0"
"26",2016,"4",7.62704,"1.1","8.2"
"26",2017,"1",10.27066,"2.3","23.5"
"26",2017,"2",5.8344,"1.8","18.5"
"26",2017,"3",9.209425,"3.5","17.8"
"26",2017,"4",9.3995,"0.0","24.9"
"26",2018,"1",10.21215,"2.7","26.6"
"26",2018,"2",7.870475,"1.4","9.4"
"26",2018,"3",9.435975,"2.9","16.0"
"26",2018,"4",6.86526666666667,"1.2","22.5"
"26",2019,"1",10.2302,"2.3","34.7"
"26",2019,"2",5.76715,"1.6","9.4"
"26",2019,"3",6.967475,"3.2","14.7"
"26",2019,"4",7.89096666666667,"2.4","24.2"
"26",2020,"1",8.52085,"2.1","20.9"
"26",2020,"2",6.48665,"2.8","11.9"
"26",2020,"3",8.72355,"3.1","15.0"
"26",2020,"4",8.6333,"2.4","30.8"
"26",2021,"1",9.87063333333333,"1.2","31.3"
"26",2021,"2",7.44852,"1.5","27.9"
"26",2021,"3",9.434,"0.1","30.3"
"26",2021,"4",8.75105,"0.0","35.2"
"26",2022,"1",10.4806333333333,"1.2","45.6"
"26",2022,"2",8.03086666666667,"1.4","34.1"
"26",2022,"3",7.38464,"0.1","25.7"
"27",2015,"1",5.36785,"1.9","8.4"
"27",2015,"2",4.9929,"0.6","7.9"
"27",2015,"3",8.0625,"2.5","16.8"
"27",2015,"4",6.49285,"2.6","9.7"
"27",2016,"1",9.80805,"3.0","22.6"
"27",2016,"2",3.8,"2.4","7.9"
"27",2016,"3",5.9,"4.0","9.5"
"27",2016,"4",5.3857,"2.4","10.9"
"27",2017,"1",6.3143,"2.5","17.8"
"27",2017,"2",5.5375,"1.4","7.3"
"27",2017,"3",6.9768,"4.0","13.7"
"27",2017,"4",4.00715,"1.6","8.7"
"27",2018,"1",6.7095,"1.5","13.8"
"27",2018,"2",8.8143,"5.3","12.4"
"27",2018,"3",6.35355,"0.3","7.7"
"27",2018,"4",4.20625,"0.9","8.3"
"27",2019,"1",9.2286,"4.1","23.8"
"27",2019,"2",4.14375,"1.0","8.0"
"27",2019,"3",7.33395,"3.4","15.2"
"27",2019,"4",6.32145,"2.4","15.1"
"27",2020,"1",8.1286,"5.4","11.4"
"27",2020,"3",6.55,"3.0","13.6"
"27",2020,"4",11.0777,"5.3","24.2"
"27",2021,"1",10.29285,"3.7","19.4"
"27",2021,"2",7.15625,"1.9","18.9"
"27",2021,"3",12.5,"4.2","34.1"
"27",2022,"1",5.27855,"2.6","11.8"
"27",2022,"2",6.89165,"0.0","10.7"
"28",2015,"1",9.17145,"3.1","13.9"
"28",2015,"2",10.24,"5.2","23.7"
"28",2015,"3",10.8917,"5.8","15.6"
"28",2015,"4",7.6205,"2.3","16.8"
"28",2016,"1",7.6754,"3.0","14.3"
"28",2016,"2",8.70535,"4.0","15.3"
"28",2016,"3",9.3533,"5.5","13.2"
"28",2016,"4",9.81905,"4.1","19.2"
"28",2017,"1",7.13075,"3.1","11.2"
"28",2017,"2",7.9,"4.0","13.6"
"28",2017,"3",9.29895,"4.4","15.8"
"28",2017,"4",8.39615,"3.1","16.3"
"28",2018,"1",7.8338,"3.7","22.8"
"28",2018,"2",8.94645,"4.2","17.9"
"28",2018,"3",9.86335,"4.0","25.2"
"28",2018,"4",7.25,"3.0","19.2"
"28",2019,"1",8.2643,"2.6","13.3"
"28",2019,"2",8.8267,"3.5","15.8"
"28",2019,"3",9.6563,"4.3","13.8"
"28",2019,"4",8.775,"1.6","16.0"
"28",2020,"1",6.7786,"3.7","16.2"
"28",2020,"2",10.06,"3.8","33.8"
"28",2020,"3",7.7667,"3.1","14.1"
"28",2020,"4",9.3385,"4.0","12.3"
"28",2021,"1",7.2667,"3.2","13.0"
"28",2021,"2",8.32,"4.4","13.1"
"28",2021,"3",9.1,"4.6","14.8"
"28",2021,"4",8.0733,"4.3","13.3"
"28",2022,"1",8.1,"2.0","14.7"
"28",2022,"2",9.9933,"5.3","14.9"
"28",2022,"3",8.4769,"4.7","18.0"
"30",2015,"1",6.99143333333333,"0.3","8.9"
"30",2015,"2",4.1152,"1.5","9.6"
"30",2015,"3",11.1444333333333,"1.2","82.4"
"30",2015,"4",7.87466666666667,"0.6","36.9"
"30",2016,"1",9.67665,"1.0","32.4"
"30",2016,"2",4.09126666666667,"0.6","8.7"
"30",2016,"3",4.63145,"1.2","9.3"
"30",2016,"4",6.33713333333333,"0.6","6.4"
"30",2017,"1",10.1609666666667,"0.8","8.3"
"30",2017,"2",2.83273333333333,"0.9","5.8"
"30",2017,"3",15.3048333333333,"0.7","87.0"
"30",2017,"4",8.96396666666667,"0.5","30.9"
"30",2018,"1",7.20633333333333,"0.5","46.6"
"30",2018,"2",3.5102,"0.6","7.5"
"30",2018,"3",8.38826666666667,"0.7","9.1"
"30",2018,"4",5.48363333333333,"1.0","6.7"
"30",2019,"1",12.71905,"2.0","31.0"
"30",2019,"2",2.67713333333333,"0.4","7.7"
"30",2019,"3",4.84198,"0.5","9.5"
"30",2019,"4",6.64666666666667,"0.9","5.3"
"30",2020,"1",4.7421,"0.4","5.2"
"30",2020,"2",2.9761,"0.7","5.5"
"30",2020,"3",8.22602222222222,"1.9","9.0"
"30",2020,"4",6.34663333333333,"0.8","3.5"
"30",2021,"1",6.72633333333333,"0.4","6.6"
"30",2021,"2",3.75876666666667,"1.0","7.7"
"30",2021,"3",13.0535333333333,"1.6","50.2"
"30",2021,"4",5.17206666666667,"0.5","5.9"
"30",2022,"1",5.5682,"0.4","4.9"
"30",2022,"2",3.08343333333333,"0.5","6.9"
"31",2015,"1",7.20443333333333,"2.7","20.3"
"31",2015,"2",7.14366666666667,"0.0","24.0"
"31",2015,"3",8.69263333333333,"3.2","17.8"
"31",2015,"4",5.26483333333333,"0.4","9.5"
"31",2016,"1",7.29583333333333,"1.5","17.9"
"31",2016,"2",6.95363333333333,"1.6","18.6"
"31",2016,"3",7.48063333333333,"3.3","15.4"
"31",2016,"4",6.0843,"1.0","9.4"
"31",2017,"1",7.30853333333333,"1.6","19.6"
"31",2017,"2",6.97853333333333,"0.9","29.9"
"31",2017,"3",8.2055,"1.8","16.3"
"31",2017,"4",6.29756666666667,"1.0","21.0"
"31",2018,"1",8.80793333333333,"1.3","23.7"
"31",2018,"2",7.57866666666667,"2.0","28.8"
"31",2018,"3",7.93976666666667,"1.5","22.8"
"31",2018,"4",5.52296666666667,"1.6","9.9"
"31",2019,"1",8.2649,"2.4","19.7"
"31",2019,"2",5.5868,"0.8","16.2"
"31",2019,"3",7.05383333333333,"3.8","16.5"
"31",2019,"4",5.4033,"1.3","9.5"
"31",2020,"1",5.78433333333333,"1.1","9.7"
"31",2020,"2",6.18626,"2.5","9.6"
"31",2020,"3",7.3177,"1.5","34.7"
"31",2020,"4",7.0164,"1.6","18.7"
"31",2021,"1",8.14366666666667,"2.9","22.4"
"31",2021,"2",6.5137,"1.3","19.1"
"31",2021,"3",9.996725,"0.0","43.4"
"31",2021,"4",5.282125,"0.2","9.8"
"31",2022,"1",5.7943,"1.9","15.8"
"31",2022,"2",5.9631,"-0.6","16.3"
"31",2022,"3",5.8518,"-1.4","18.5"
"32",2015,"1",4.6667,"1.1","13.8"
"32",2015,"2",4.64,"2.6","17.3"
"32",2015,"3",5.3733,"3.0","16.1"
"32",2015,"4",6.1333,"1.4","14.3"
"32",2016,"1",3.95,"0.3","11.5"
"32",2016,"2",3.6533,"1.3","6.5"
"32",2016,"3",6,"1.8","14.7"
"32",2016,"4",4.54,"1.3","10.8"
"32",2017,"1",4.4333,"0.7","20.6"
"32",2017,"2",3.0813,"0.5","5.4"
"32",2017,"3",7.56,"2.8","13.5"
"32",2018,"1",4.1933,"0.3","10.4"
"32",2018,"2",4.0786,"1.8","8.0"
"32",2018,"3",10.0316666666667,"2.8","56.3"
"32",2018,"4",4.7,"0.7","9.7"
"32",2019,"1",4.3214,"0.8","11.8"
"32",2019,"2",3.1133,"0.5","7.1"
"32",2019,"3",3.6875,"1.4","6.0"
"32",2019,"4",4.7769,"2.0","8.3"
"32",2020,"1",2.9286,"1.0","5.2"
"32",2020,"2",3.2267,"1.0","6.3"
"32",2020,"3",17.9863666666667,"3.2","75.4"
"32",2020,"4",6.9583,"0.7","29.8"
"32",2021,"1",2.9643,"0.4","8.0"
"32",2021,"2",3.5667,"1.3","5.4"
"32",2021,"3",30.14,"2.0","28.5"
"32",2021,"4",3.5357,"0.5","8.5"
"32",2022,"1",5.1143,"1.4","11.3"
"32",2022,"2",2.8733,"1.2","5.8"
"34",2015,"1",12.0067,"4.5","22.2"
"34",2015,"2",11.0714,"1.7","28.0"
"34",2015,"3",11.04,"5.1","31.1"
"34",2015,"4",9.1429,"2.5","17.6"
"34",2016,"1",10.7375,"4.0","27.3"
"34",2016,"2",9.22,"5.2","17.2"
"34",2016,"3",8.9333,"4.1","14.5"
"34",2016,"4",9.66,"2.8","15.2"
"34",2017,"1",9.5,"3.7","16.6"
"34",2017,"2",8.48,"2.1","19.5"
"34",2017,"3",10.1571,"4.4","21.1"
"34",2017,"4",9.4067,"3.2","20.7"
"34",2018,"1",9.8286,"3.1","18.2"
"34",2018,"2",10.1615,"3.1","16.7"
"34",2018,"3",11.3267,"4.2","19.8"
"34",2018,"4",5.8063,"1.6","12.9"
"34",2019,"1",8.8667,"2.5","25.9"
"34",2019,"2",7.65,"3.7","13.2"
"34",2019,"3",9.5667,"4.0","20.9"
"34",2019,"4",9.5857,"2.0","28.4"
"34",2020,"1",7.3933,"1.7","13.4"
"34",2020,"3",9.5357,"4.7","16.0"
"34",2020,"4",7.9077,"4.1","12.2"
"34",2021,"1",9.96,"3.2","21.9"
"34",2021,"2",12.4077,"4.7","21.6"
"34",2021,"3",14.4867,"3.7","29.1"
"34",2021,"4",11.8875,"4.6","24.0"
"34",2022,"1",11.6429,"6.1","19.2"
"34",2022,"2",7.9429,"4.8","12.9"
"34",2022,"3",9.76,"5.1","14.5"
"35",2015,"1",4.27625,"0.0","6.0"
"35",2015,"2",3.72,"0.0","9.5"
"35",2015,"3",4.2374,"1.5","8.9"
"35",2015,"4",3.72585,"1.1","4.8"
"35",2016,"1",5.5875,"1.5","28.8"
"35",2016,"2",7.2167,"1.1","30.9"
"35",2016,"3",5.25,"1.9","9.1"
"35",2016,"4",6.7807,"2.1","25.9"
"35",2017,"1",7.829475,"1.2","61.6"
"35",2017,"2",8.07174285714286,"0.6","7.3"
"35",2017,"3",7.9858375,"0.6","9.4"
"35",2017,"4",7.15026666666667,"0.3","18.2"
"35",2018,"1",7.07821666666667,"0.0","21.4"
"35",2018,"2",8.61713333333333,"0.2","33.2"
"35",2018,"3",6.51761666666667,"1.3","9.6"
"35",2018,"4",5.88943333333333,"0.2","28.9"
"35",2019,"1",5.21394,"0.0","23.3"
"35",2019,"2",6.51308333333333,"0.2","35.9"
"35",2019,"3",6.70043333333333,"0.4","44.6"
"35",2019,"4",6.20705,"1.4","21.9"
"35",2020,"1",4.25783333333333,"0.4","8.8"
"35",2020,"2",6.96921666666667,"1.3","21.4"
"35",2020,"3",8.25415,"0.2","28.0"
"35",2020,"4",8.69966666666667,"0.3","43.1"
"35",2021,"1",6.9283,"0.6","35.1"
"35",2021,"2",9.2586,"0.0","41.2"
"35",2021,"3",7.06793333333333,"1.2","39.6"
"35",2021,"4",6.50626666666667,"0.3","24.2"
"35",2022,"1",6.69075,"0.0","39.0"
"35",2022,"2",9.199575,"1.5","45.7"
"35",2022,"3",5.814025,"-0.6","20.5"
"36",2015,"1",10.6024,"3.1","24.7"
"36",2015,"2",7.30535,"1.9","26.0"
"36",2015,"3",8.96125,"1.3","26.6"
"36",2015,"4",6.8148,"1.6","22.4"
"36",2016,"1",6.8855,"0.9","22.6"
"36",2016,"2",6.40835,"1.3","19.8"
"36",2016,"3",6.8435,"2.0","12.2"
"36",2016,"4",7.13665,"0.1","16.0"
"36",2017,"1",6.91765,"2.3","17.4"
"36",2017,"2",5.8366,"0.8","14.8"
"36",2017,"3",7.79206666666667,"2.2","15.5"
"36",2017,"4",7.31,"2.0","16.1"
"36",2018,"1",7.7633,"2.8","17.2"
"36",2018,"2",6.7024,"2.2","16.7"
"36",2018,"3",8.37653333333333,"3.1","18.5"
"36",2018,"4",4.51826666666667,"0.7","8.7"
"36",2019,"1",6.63126666666667,"1.2","19.2"
"36",2019,"2",5.4419,"1.5","7.5"
"36",2019,"3",6.70153333333333,"0.0","9.9"
"36",2019,"4",5.91603333333333,"0.9","19.9"
"36",2020,"1",4.9923,"1.6","10.8"
"36",2020,"2",5.5923,"1.9","8.3"
"36",2020,"3",6.41605,"1.8","11.9"
"36",2020,"4",5.4005,"0.0","21.7"
"36",2021,"1",6.475,"1.6","13.0"
"36",2021,"2",6.99683333333333,"1.3","13.1"
"36",2021,"3",9.8733,"3.0","24.8"
"36",2021,"4",6.33933333333333,"1.9","18.1"
"36",2022,"1",6.8839,"2.2","14.6"
"36",2022,"2",5.385,"1.9","9.6"
"37",2015,"1",8.5405,"3.3","9.2"
"37",2015,"2",8.5642,"3.6","15.8"
"37",2015,"3",9.513625,"0.5","19.8"
"37",2015,"4",6.4735,"0.9","17.1"
"37",2016,"1",7.689875,"0.2","16.4"
"37",2016,"2",8.58563333333333,"4.0","16.4"
"37",2016,"3",7.843925,"3.6","18.0"
"37",2016,"4",8.2798,"2.9","15.2"
"37",2017,"1",6.64683333333333,"1.8","9.8"
"37",2017,"2",6.0631,"1.2","10.7"
"37",2017,"3",8.29933333333333,"3.4","13.8"
"37",2017,"4",7.9309,"1.6","12.7"
"37",2018,"1",7.6068,"1.8","19.0"
"37",2018,"2",7.43903333333333,"1.8","15.8"
"37",2018,"3",7.18436666666667,"1.6","12.6"
"37",2018,"4",5.18,"0.2","8.8"
"37",2019,"1",4.2,"2.3","8.0"
"37",2019,"2",6.9214,"2.1","12.4"
"37",2019,"3",8.715,"4.3","13.5"
"37",2019,"4",6.7267,"2.2","12.7"
"37",2020,"1",5.7923,"2.3","12.0"
"37",2020,"3",6.8846,"3.7","15.8"
"37",2021,"1",5.6667,"3.1","17.4"
"37",2021,"2",7.6769,"3.7","14.6"
"37",2021,"3",8.7733,"1.4","18.5"
"39",2015,"2",11.9154,"6.8","24.1"
"39",2015,"3",13.7333,"5.7","23.8"
"39",2015,"4",8.9214,"2.4","23.1"
"39",2016,"1",8.8267,"2.7","21.6"
"39",2016,"2",8.8333,"3.5","15.8"
"39",2016,"3",7.2769,"3.9","11.9"
"39",2016,"4",10.8,"1.9","20.6"
"39",2017,"1",9.2857,"2.2","17.7"
"39",2017,"2",6.7429,"1.6","12.5"
"39",2017,"3",9.2533,"3.3","15.3"
"39",2017,"4",11.0929,"2.6","22.9"
"39",2018,"1",7.9077,"3.4","14.7"
"39",2018,"2",10.1071,"4.0","20.0"
"39",2018,"3",9.9267,"4.2","20.5"
"39",2018,"4",7.45,"1.7","19.4"
"39",2019,"1",8.7846,"3.0","34.0"
"39",2019,"2",6.5833,"1.9","11.4"
"39",2019,"3",8.76,"5.0","13.2"
"39",2019,"4",10.2867,"4.6","24.6"
"39",2020,"1",9.2333,"3.5","20.0"
"39",2020,"3",8.6813,"3.8","14.7"
"39",2020,"4",7.7214,"2.5","14.3"
"39",2021,"1",10.1214,"0.9","29.8"
"39",2021,"4",7.5063,"2.3","14.5"
"39",2022,"1",8.2667,"3.0","14.5"
"39",2022,"2",8.34,"3.1","21.1"
"39",2022,"3",8.7,"3.2","18.0"
"40",2015,"1",9.4667,"2.3","17.2"
"40",2015,"2",8.0857,"1.4","25.3"
"40",2015,"3",11.3143,"6.6","18.2"
"40",2015,"4",5.8143,"2.1","9.7"
"40",2016,"1",7.8333,"2.5","18.9"
"40",2016,"2",6.5308,"2.6","15.6"
"40",2016,"4",8.3667,"2.3","12.5"
"40",2017,"1",8.3067,"1.4","16.2"
"40",2017,"2",7.64,"2.3","23.4"
"40",2017,"3",8.9071,"3.8","14.8"
"40",2017,"4",6.5,"2.7","15.4"
"40",2018,"1",7.9923,"3.5","18.1"
"40",2018,"2",7.6667,"1.8","11.7"
"40",2018,"3",9.675,"3.0","20.5"
"40",2018,"4",6.3,"1.0","14.8"
"40",2019,"1",6.8733,"2.7","12.1"
"40",2019,"2",7,"1.2","16.8"
"40",2019,"3",8.2467,"3.9","13.1"
"40",2019,"4",4.7643,"0.1","9.4"
"40",2020,"1",5.5333,"2.7","12.8"
